ymd,date,conNum,susNum,cureNum,deathNum,econNum,locAsymNum,locIncrNum,asymptomNum,conadd,cureadd,deathadd,susadd,asymptomadd,province
2021-04-14,04.14,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-15,04.15,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-16,04.16,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-17,04.17,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-18,04.18,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-19,04.19,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-20,04.20,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-21,04.21,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-22,04.22,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-23,04.23,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-24,04.24,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-25,04.25,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-26,04.26,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-27,04.27,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-28,04.28,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-29,04.29,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-04-30,04.30,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-01,05.01,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-02,05.02,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-03,05.03,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-04,05.04,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-05,05.05,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-06,05.06,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-07,05.07,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-08,05.08,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-09,05.09,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-10,05.10,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-11,05.11,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-12,05.12,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-13,05.13,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-14,05.14,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-15,05.15,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-16,05.16,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-17,05.17,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-18,05.18,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-19,05.19,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-20,05.20,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-21,05.21,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-22,05.22,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-23,05.23,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-24,05.24,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-25,05.25,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-26,05.26,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-27,05.27,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-28,05.28,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-29,05.29,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-30,05.30,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-05-31,05.31,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-01,06.01,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-02,06.02,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-03,06.03,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-04,06.04,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-05,06.05,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-06,06.06,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-07,06.07,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-08,06.08,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-09,06.09,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-10,06.10,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-11,06.11,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-12,06.12,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-13,06.13,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-14,06.14,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-15,06.15,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-16,06.16,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-17,06.17,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-18,06.18,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-19,06.19,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-20,06.20,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-21,06.21,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-22,06.22,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-23,06.23,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-24,06.24,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-25,06.25,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-26,06.26,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-27,06.27,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-28,06.28,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-29,06.29,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-06-30,06.30,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-01,07.01,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-02,07.02,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-03,07.03,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-04,07.04,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-05,07.05,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-06,07.06,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-07,07.07,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-08,07.08,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-09,07.09,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-10,07.10,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-11,07.11,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-12,07.12,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-13,07.13,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-14,07.14,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-15,07.15,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-16,07.16,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-17,07.17,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-18,07.18,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-19,07.19,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-20,07.20,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-21,07.21,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-22,07.22,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-23,07.23,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-24,07.24,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-25,07.25,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-26,07.26,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-27,07.27,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-28,07.28,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-29,07.29,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-30,07.30,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-07-31,07.31,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-01,08.01,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-02,08.02,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-03,08.03,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-04,08.04,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-05,08.05,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-06,08.06,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-07,08.07,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-08,08.08,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-09,08.09,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-10,08.10,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-11,08.11,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-12,08.12,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-13,08.13,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-14,08.14,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-15,08.15,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-16,08.16,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-17,08.17,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-18,08.18,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-19,08.19,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-20,08.20,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-21,08.21,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-22,08.22,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-23,08.23,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-24,08.24,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-25,08.25,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-26,08.26,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-27,08.27,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-28,08.28,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-29,08.29,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-30,08.30,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-08-31,08.31,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-01,09.01,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-02,09.02,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-03,09.03,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-04,09.04,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-05,09.05,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-06,09.06,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-07,09.07,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-08,09.08,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-09,09.09,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-10,09.10,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-11,09.11,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-12,09.12,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-13,09.13,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-14,09.14,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-15,09.15,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-16,09.16,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-17,09.17,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-18,09.18,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-19,09.19,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-20,09.20,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-21,09.21,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-22,09.22,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-23,09.23,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-24,09.24,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-25,09.25,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-26,09.26,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-27,09.27,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-28,09.28,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-29,09.29,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-09-30,09.30,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-01,10.01,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-02,10.02,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-03,10.03,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-04,10.04,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-05,10.05,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-06,10.06,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-07,10.07,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-08,10.08,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-09,10.09,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-10,10.10,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-11,10.11,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-12,10.12,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-13,10.13,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-14,10.14,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-15,10.15,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-16,10.16,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-17,10.17,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-18,10.18,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-19,10.19,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-20,10.20,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-21,10.21,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-22,10.22,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-23,10.23,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-24,10.24,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-25,10.25,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-26,10.26,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-27,10.27,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-28,10.28,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-29,10.29,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-30,10.30,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-10-31,10.31,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-01,11.01,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-02,11.02,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-03,11.03,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-04,11.04,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-05,11.05,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-06,11.06,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-07,11.07,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-08,11.08,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-09,11.09,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-10,11.10,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-11,11.11,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-12,11.12,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-13,11.13,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-14,11.14,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-15,11.15,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-16,11.16,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-17,11.17,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-18,11.18,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-19,11.19,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-20,11.20,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-21,11.21,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-22,11.22,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-23,11.23,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-24,11.24,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-25,11.25,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-26,11.26,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-27,11.27,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-28,11.28,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-29,11.29,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-11-30,11.30,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-01,12.01,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-02,12.02,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-03,12.03,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-04,12.04,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-05,12.05,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-06,12.06,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-07,12.07,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-08,12.08,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-09,12.09,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-10,12.10,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-11,12.11,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-12,12.12,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-13,12.13,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-14,12.14,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-15,12.15,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-16,12.16,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-17,12.17,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-18,12.18,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-19,12.19,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-20,12.20,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-21,12.21,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-22,12.22,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-23,12.23,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-24,12.24,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-25,12.25,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-26,12.26,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-27,12.27,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-28,12.28,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-29,12.29,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-30,12.30,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2021-12-31,12.31,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-01,01.01,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-02,01.02,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-03,01.03,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-04,01.04,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-05,01.05,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-06,01.06,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-07,01.07,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-08,01.08,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-09,01.09,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-10,01.10,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-11,01.11,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-12,01.12,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-13,01.13,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-14,01.14,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-15,01.15,1,0,1,0,0,,,0,0,0,0,0,0,xizang
2022-01-16,01.16,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-17,01.17,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-18,01.18,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-19,01.19,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-20,01.20,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-21,01.21,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-22,01.22,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-23,01.23,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-24,01.24,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-25,01.25,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-26,01.26,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-27,01.27,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-28,01.28,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-29,01.29,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-30,01.30,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-01-31,01.31,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-01,02.01,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-02,02.02,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-03,02.03,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-04,02.04,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-05,02.05,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-06,02.06,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-07,02.07,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-08,02.08,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-09,02.09,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-10,02.10,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-11,02.11,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-12,02.12,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-13,02.13,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-14,02.14,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-15,02.15,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-16,02.16,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-17,02.17,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-18,02.18,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-19,02.19,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-20,02.20,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-21,02.21,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-22,02.22,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-23,02.23,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-24,02.24,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-25,02.25,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-26,02.26,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-27,02.27,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-02-28,02.28,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-01,03.01,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-02,03.02,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-03,03.03,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-04,03.04,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-05,03.05,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-06,03.06,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-07,03.07,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-08,03.08,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-09,03.09,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-10,03.10,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-11,03.11,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-12,03.12,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-13,03.13,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-14,03.14,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-15,03.15,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-16,03.16,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-17,03.17,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-18,03.18,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-19,03.19,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-20,03.20,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-21,03.21,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-22,03.22,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-23,03.23,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-24,03.24,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-25,03.25,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-26,03.26,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-27,03.27,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-28,03.28,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-29,03.29,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-30,03.30,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-03-31,03.31,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-01,04.01,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-02,04.02,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-03,04.03,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
